X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], Gas.Volume Fraction.Trnavg, kla [ s^-1 ], Liquid.Velocity.Trnavg Axial [ m s^-1 ], Liquid.Velocity.Trnavg Radial [ m s^-1 ], Ostar [ kg m^-3 ], Radius [ m ]
-1.04036355,2.1666019,1.04036355,0.000150695865,0.129351899,0.0603573471,-0.118947454,-0.157259613,0.0203487687,1.47136962
-0.833293021,2.16667128,0.83329308,0.00243800343,0.15768595,0.0761066675,-0.118353702,-0.00102254935,0.0203570314,1.17874968
-0.0996681079,2.16714573,0.0996681005,0.000293369376,0.189472273,0.0996927917,-0.689363003,-0.0506567694,0.0203243569,0.142010704
1.10698497,2.16729259,-1.10698497,0.00109675317,0.109398641,0.0516822897,-0.0224183239,-0.371299952,0.0204717275,1.56552672
-0.0833828747,2.1676755,0.0833828747,0.000335539225,0.191142097,0.107666872,-0.681336403,-0.00698268553,0.0203199666,0.118778124
1.15533864,2.16778827,-1.15533864,0.00108745834,0.0764411166,0.0332435481,-0.0485780388,-0.300153434,0.0204801504,1.63390672
1.10603023,2.16779137,-1.10603023,0.00115977542,0.110576093,0.0523692816,-0.0213310551,-0.37020883,0.0204712339,1.56417632
-0.0709218085,2.16781211,0.0709218085,0.000145755563,0.245185852,0.169829145,-0.617813349,0.04271717,0.0203142632,0.100989349
0.575150967,2.16789007,-0.575150967,0.00721459556,0.163447887,0.0796747878,0.030612329,0.140774086,0.0203752667,0.81442374
1.15601921,2.16827607,-1.15601909,0.000692646776,0.0765059441,0.0332952067,-0.0480662137,-0.297264874,0.0204799213,1.6348685
-1.11565971,2.16916299,1.11565959,0.000852124533,0.101469606,0.0473078303,-0.00452119485,-0.345995307,0.0203375276,1.57795942
-1.22870898,2.16932774,1.22870898,0.000271349185,0.0443786904,0.0259780046,0.252865285,-0.0396074057,0.0203383509,1.73779011
-1.21690392,2.16947126,1.21690392,0.000586798182,0.047788348,0.0211625621,0.215233922,-0.0640710294,0.0203371923,1.72109425
-1.20272624,2.16964245,1.20272624,0.000462003722,0.0558722503,0.0234421138,0.14207828,-0.131049603,0.0203352552,1.70104253
-1.03870106,2.17080331,1.03870106,0.000254629442,0.130331799,0.0609237365,-0.121346772,-0.151835904,0.0203458052,1.46900189
-0.841740847,2.17137623,0.841740847,0.000690281857,0.157111824,0.0757950246,-0.124723926,-0.00901387911,0.0203553122,1.19070542
-1.19501126,2.17162275,1.19501126,0.000611947733,0.060327366,0.0253393985,0.103907637,-0.162168235,0.020332722,1.69006777
-1.14650345,2.17242694,1.14650345,0.000687877706,0.085974142,0.0384719484,-0.0332016721,-0.297456473,0.02033283,1.62149847
-0.313119054,2.17286015,0.313119054,0.00274799252,0.174805194,0.0851263627,-0.429480016,-0.115090013,0.0203209575,0.448687106
-0.949228704,2.17309904,0.949228644,0.00147341902,0.146973342,0.0700343102,-0.176640332,-0.117453001,0.0203528237,1.34276664
0.282101333,2.17349601,-0.282101333,0.00381838251,0.182687551,0.0903034061,-0.531653285,-0.106121302,0.0203426871,0.401104152
0.0687167794,2.17369437,-0.0687167794,0.000124848433,0.272624284,0.187463284,-0.698789477,0.0487604365,0.0203289576,0.0972251147
0.940292358,2.17382956,-0.940292299,0.00243293284,0.156325936,0.0753529221,-0.10588102,-0.0698688552,0.020449182,1.33168757
0.0817504302,2.1756618,-0.0817504227,0.000232734368,0.196522385,0.112362824,-0.771576762,0.0203723349,0.0203288719,0.115631305
-0.837012708,2.17591715,0.837012649,0.00221914076,0.15745385,0.0759949759,-0.118887067,0.000594425015,0.0203512739,1.18394542
0.0987753198,2.17601085,-0.0987753272,0.000226265751,0.193248674,0.102469683,-0.763016939,-0.0067366329,0.0203309469,0.13973701
-0.0997402519,2.17625022,0.0997402519,0.000395270501,0.188860103,0.0992591903,-0.680821061,-0.0497322679,0.0203194879,0.142027885
0.0686248392,2.17640615,-0.0686248392,1.55488597e-05,0.272346169,0.187226519,-0.697355032,0.0487142652,0.0203270838,0.0971995965
0.0987608656,2.17647433,-0.0987608656,3.15961711e-06,0.193282217,0.102495372,-0.762501061,-0.00680902554,0.0203306414,0.139742658
0.0893279612,2.17652607,-0.0893279612,0.000140561417,0.195057452,0.108161643,-0.767290056,0.00835699122,0.0203293115,0.126329541
0.0991700366,2.17653942,-0.0991700441,0.000276870822,0.193299949,0.102454543,-0.762053907,-0.00715532992,0.0203306396,0.140284434
0.0817219988,2.17654896,-0.0817219988,1.16285919e-05,0.196475908,0.112334929,-0.770938218,0.0202021133,0.020328274,0.115631357
-0.963752151,2.17662883,0.963752151,0.00105605857,0.145065829,0.0689829364,-0.175374582,-0.126514673,0.0203488898,1.36313748
-0.0709991232,2.17674494,0.0709991232,0.000134554328,0.244313449,0.168278903,-0.612408936,0.0426600911,0.020309737,0.101063877
0.0817410275,2.17698288,-0.0817410275,0.000239040091,0.196472064,0.112332076,-0.770647824,0.020155197,0.0203279778,0.115639225
-0.0836929083,2.17725444,0.0836929083,0.00030254919,0.190087959,0.106800795,-0.674600065,-0.00685673207,0.0203153323,0.119163916
0.0988217816,2.17737317,-0.0988217741,0.000276085746,0.193297878,0.102504984,-0.761686325,-0.00692844437,0.0203300454,0.139779523
0.882660449,2.17738104,-0.882660449,0.00411586976,0.157998532,0.076181829,-0.0622373223,0.020627819,0.0204355754,1.24916935
0.0686670765,2.1777308,-0.0686670765,0.000127709223,0.272289813,0.187153265,-0.696593702,0.0486934781,0.0203261338,0.0972099006
-0.475792885,2.17943668,0.475792885,0.0049289884,0.167589515,0.0813041702,-0.119609721,0.00660811644,0.0202948675,0.673699379
0.125229329,2.1798737,-0.125229314,0.000427286897,0.193124488,0.0987351909,-0.73807168,-0.0328941904,0.0203307327,0.179706544
0.147702634,2.1803751,-0.147702649,0.000502438575,0.191251516,0.0966331586,-0.722259343,-0.0491480567,0.0203307904,0.210829943
-0.280198157,2.18058324,0.280198157,0.00197051279,0.17906341,0.0876558423,-0.485309899,-0.130590871,0.0203166921,0.400952935
-1.16722667,2.18082833,1.16722667,0.000738426927,0.0814399645,0.0362070948,-0.034834221,-0.233410716,0.0203252677,1.65087914
-0.153533369,2.18174982,0.153533369,0.00109724863,0.196096554,0.0985921249,-0.627922177,-0.114259504,0.0203128494,0.219342917
-1.22870302,2.182024,1.22870302,0.00017680593,0.0441434011,0.0265115034,0.209831238,-0.0363104194,0.0203298684,1.73777044
-1.21870613,2.18217754,1.21870613,0.000389146851,0.0474397093,0.0211496875,0.182225809,-0.054735709,0.0203290135,1.72363174
-1.20670772,2.18236136,1.20670772,0.000505121716,0.0556850731,0.0233629569,0.125036478,-0.107798576,0.0203274675,1.70666218
0.587418973,2.18250132,-0.587418973,0.00528483,0.163402885,0.0796769783,0.0354009867,0.152298361,0.0203650463,0.831803977
-0.722566903,2.18251872,0.722566843,0.00346416631,0.164971098,0.0802592635,-0.0123349288,0.0985167399,0.0203240141,1.02219129
1.22869241,2.18300295,-1.22869241,0.000139704294,0.0427106768,0.0255279243,0.0648901016,-0.0281660445,0.0204730313,1.73772311
1.21979308,2.18317699,-1.21979308,0.000307970826,0.0465793237,0.0207136329,0.0546979532,-0.0457836166,0.0204723384,1.725137
-1.09008467,2.18333673,1.09008467,0.00143378868,0.126362652,0.0625051036,0.0477119051,-0.304958045,0.0203325823,1.54176092
1.20910704,2.18338537,-1.20910716,0.000365726388,0.0544557348,0.0227957908,0.0375133753,-0.0957141593,0.0204713959,1.71002388
-1.02926314,2.18375444,1.02926314,0.000608803472,0.132392958,0.0620548241,-0.134010047,-0.144019291,0.0203364622,1.45560622
0.221300781,2.1855886,-0.221300781,0.00197598548,0.186816573,0.0929855034,-0.629915476,-0.089077279,0.0203317273,0.315370023
0.567352414,2.18559241,-0.567352414,0.00178026734,0.163786888,0.0799031109,0.0251169335,0.142128199,0.0203585643,0.804020405
-0.990080714,2.18703675,0.990080774,0.000827205193,0.140499353,0.0664200261,-0.165189236,-0.130112708,0.0203374419,1.40054774
1.04451859,2.18707418,-1.04451859,0.00131773355,0.142524406,0.0686730668,-0.120803006,-0.172480136,0.0204512514,1.47719252
1.04343367,2.18712711,-1.04343367,0.000880547625,0.143052161,0.0689560622,-0.121945962,-0.170327485,0.0204512384,1.47566891
-0.909209609,2.18790841,0.909209609,0.00326886028,0.150963753,0.0723464042,-0.169750392,-0.0766184926,0.0203445591,1.28670514
-0.252790838,2.18847942,0.252790838,0.0021213498,0.18294394,0.0899565145,-0.523446858,-0.130781457,0.020313032,0.359015554
1.04332542,2.18960953,-1.0433253,0.00119684951,0.143323675,0.0691203251,-0.121170789,-0.168397129,0.0204495881,1.47550476
-1.13023233,2.18975234,1.13023233,0.000240451773,0.332968831,0.195372075,-0.0347758122,-0.465237737,0.0203249417,1.59854364
-0.17835182,2.19135904,0.17835182,0.00105312758,0.194373131,0.0969867781,-0.599425554,-0.130119085,0.0203072447,0.254721045
-0.22875078,2.19136477,0.22875078,0.00159119547,0.187104583,0.0924055204,-0.55171293,-0.135770053,0.0203096401,0.324334741
1.15095508,2.19181871,-1.1509552,0.000352962525,0.253634095,0.145390049,-0.0889204666,-0.305419296,0.020467354,1.62770832
1.15157163,2.19204354,-1.15157163,0.000277136511,0.252880186,0.145332277,-0.0890979394,-0.300482154,0.0204672404,1.62857938
0.136901021,2.1921463,-0.136901021,0.000424368365,0.19224754,0.0978988558,-0.720995545,-0.0415101722,0.0203229021,0.195265681
1.03157556,2.19290257,-1.03157544,0.00118822232,0.145081148,0.0699181259,-0.120493948,-0.154339761,0.0204462539,1.45887053
-0.203790367,2.19380093,0.203790367,0.00190460484,0.191823035,0.0952669904,-0.573514938,-0.133992523,0.0203055944,0.289577663
-1.14492702,2.19393301,1.14492702,0.000256030209,0.305080891,0.18603003,-0.0566647686,-0.350356787,0.0203197747,1.61926937
-1.1202631,2.19401956,1.1202631,0.000304769492,0.372599483,0.223346815,0.0276422575,-0.470447838,0.0203224272,1.58447099
1.11440861,2.19496131,-1.11440861,0.00038607404,0.37177214,0.214111969,0.0529736392,-0.481794268,0.0204551872,1.57602608
1.11367118,2.19536138,-1.11367118,0.000400036224,0.374536037,0.215898439,0.0563535914,-0.481483161,0.0204547253,1.574983
-0.100035876,2.19566989,0.100035876,0.00034303611,0.187570438,0.0983552411,-0.659925759,-0.0495061651,0.0203091539,0.142880499
0.307564169,2.19622731,-0.307564169,0.00349925505,0.181000888,0.0894927904,-0.478602469,-0.0960588679,0.0203264393,0.43627879
-0.454253793,2.19632435,0.454253793,0.00402474543,0.16784662,0.0814593807,-0.146609753,-0.0116957249,0.0202886052,0.644562423
0.155715555,2.1968143,-0.155715555,0.00108592934,0.191366702,0.0966692716,-0.699522257,-0.0570948422,0.0203203931,0.22259064
-1.16150188,2.19712615,1.16150188,0.000288984942,0.268449306,0.168213412,-0.0932244062,-0.225210771,0.0203145463,1.64278197
-0.0838042647,2.19754195,0.0838042647,0.000351305585,0.187806576,0.105174303,-0.655232191,-0.00650169188,0.0203054398,0.11966107
-0.0708732903,2.19775963,0.0708732903,0.000153876666,0.240464836,0.164676785,-0.594549179,0.0457807109,0.0202994402,0.101170063
1.22870255,2.19882154,-1.22870255,0.000112266542,0.0424891375,0.0260500032,0.0248721316,-0.0218457859,0.0204614215,1.73774421
1.22124863,2.1989789,-1.22124863,0.000246942916,0.0463271998,0.0206689462,0.0197734088,-0.0328405164,0.0204608683,1.72720242
1.21230316,2.19916749,-1.21230316,0.000322424225,0.0549689978,0.02301047,0.0100541823,-0.0648082718,0.0204600394,1.71455097
0.23779732,2.19957352,-0.23779732,0.00198396575,0.185678139,0.092433311,-0.590484738,-0.0954257399,0.0203228462,0.339520842
0.786149383,2.20027161,-0.786149323,0.00426059216,0.160620213,0.077807501,-0.0109531973,0.148035452,0.0203955527,1.11559379
0.578462303,2.2016387,-0.578462303,0.00470709056,0.163711235,0.0799339339,0.0303537026,0.160487592,0.0203470886,0.819150269
-0.360214025,2.20200348,0.360214025,0.00494372379,0.170683742,0.0829207301,-0.322734535,-0.0902030319,0.0202994645,0.512674212
-0.139229044,2.20204639,0.139229044,0.000751815096,0.194729567,0.0986110121,-0.620360494,-0.103726208,0.0203034189,0.198544949
0.991870284,2.20212674,-0.991870284,0.00188363041,0.15111953,0.0726267099,-0.12230818,-0.106013253,0.0204368513,1.40278804
0.0985829681,2.20402384,-0.0985829681,0.000460958458,0.193764567,0.102590196,-0.737691283,-0.0137143983,0.0203122161,0.140946403
0.0682666749,2.20404983,-0.0682666749,0.000190745224,0.266425729,0.18212606,-0.681723714,0.0495705083,0.0203079544,0.0976793244
0.0813741237,2.20412159,-0.0813741237,0.000454792054,0.194715202,0.110932775,-0.748908162,0.0141148465,0.0203096885,0.116391122
-1.10102034,2.20479727,1.10102034,0.000494550448,0.448650658,0.275905788,0.149821639,-0.453089118,0.0203181244,1.55722976
1.19577491,2.2052691,-1.19577503,0.000536243198,0.072195977,0.0311455056,0.0171039458,-0.112010278,0.02045542,1.69108701
-1.01208329,2.2052691,1.01208329,0.000715124363,0.136944965,0.0646013394,-0.155564651,-0.130704045,0.020321561,1.43138075
-0.115856126,2.20553708,0.115856126,0.000223048191,0.190197825,0.0979864895,-0.639810085,-0.0762018338,0.0203039404,0.163926139
1.19658077,2.20594049,-1.19658077,0.00016504465,0.0716913939,0.0309013147,0.0146081727,-0.108617455,0.0204549506,1.69222331
1.19543755,2.2063539,-1.19543755,0.000312266726,0.072615616,0.0313398056,0.0145398322,-0.112355337,0.0204546303,1.69061399
0.986715674,2.20686913,-0.986715674,0.00207506353,0.151897356,0.0730579197,-0.11713469,-0.0981712788,0.0204326492,1.39553869
-0.393844485,2.20712686,0.393844485,0.00513103232,0.169145584,0.08215224,-0.256720662,-0.0718484446,0.0202963874,0.561744809
1.19574773,2.20721459,-1.19574773,1.84851597e-05,0.0729255378,0.0315078646,0.0142492661,-0.109254085,0.0204540286,1.69105136
-0.981890202,2.2073741,0.981890202,0.000731145614,0.141894519,0.0673218668,-0.167093068,-0.120416008,0.0203225277,1.38924277
1.19642961,2.20778275,-1.19642961,0.000193057014,0.0720098689,0.0310665667,0.0133656291,-0.106687389,0.020453658,1.69201112
-0.118329495,2.20856428,0.118329503,0.000130933433,0.190521151,0.0978039429,-0.634729981,-0.0798578039,0.0203023683,0.167495325
0.990449429,2.20890474,-0.990449429,2.82017827e-05,0.151469484,0.0728355572,-0.118540727,-0.10117425,0.0204317793,1.40085948
-0.120383687,2.20931602,0.120383687,0.00027944133,0.190744922,0.0978167132,-0.631872654,-0.0824880227,0.0203019269,0.170378059
0.184390128,2.20953655,-0.184390128,0.00131650479,0.188817948,0.0948838294,-0.661128283,-0.0706297532,0.0203123651,0.263325334
1.06825638,2.21027493,-1.06825626,0.00136390259,0.171780467,0.0888145715,-0.0242581535,-0.21168986,0.0204368588,1.51076639
-0.071122162,2.21040821,0.0711221546,0.000140306322,0.237139076,0.161467105,-0.58483386,0.0454155058,0.0202928819,0.101410478
-0.116671063,2.21043253,0.116671063,0.000134960545,0.190027818,0.0977590233,-0.634093761,-0.0774116367,0.0203013346,0.165115014
0.832543731,2.21049619,-0.832543731,0.00603764178,0.159535468,0.0771421194,-0.0238469355,0.0998551995,0.020398166,1.1793313
0.994176328,2.21097517,-0.994176328,0.000698232849,0.151059926,0.0726532787,-0.119033575,-0.1025903,0.0204308219,1.40605009
-0.084348537,2.21098471,0.0843485296,0.00033001299,0.186679751,0.104204126,-0.643456101,-0.0096508842,0.0202987008,0.120284647
-0.102166228,2.21103048,0.102166228,0.000311257027,0.187443137,0.0979637429,-0.644191265,-0.0552278385,0.020301884,0.14567709
-1.04627395,2.21154809,1.04627407,0.000741839758,0.137801781,0.0660186037,-0.0936257839,-0.130804136,0.020316869,1.47965574
-1.01439238,2.2117703,1.01439238,0.000309909956,0.136545971,0.0644590482,-0.153085127,-0.128289238,0.0203165542,1.43467915
-0.119569562,2.21191144,0.11956957,9.59299214e-05,0.190500006,0.0977392197,-0.630039096,-0.0818704888,0.0203003585,0.169263855
-1.19778824,2.21239138,1.19778836,0.000273107871,0.0757319331,0.0328809433,0.0514834598,-0.0880462751,0.020308638,1.69393229
1.06723833,2.21244836,-1.06723833,0.00118852349,0.172828317,0.08939372,-0.0268833321,-0.204246819,0.0204355586,1.50932622
-1.0448122,2.21245313,1.04481232,0.000569657481,0.138046116,0.0661395565,-0.0959792882,-0.129316688,0.0203162879,1.4775883
-1.04580021,2.21246624,1.04580021,0.000151306071,0.138077915,0.0661830902,-0.0941840112,-0.12938036,0.0203162935,1.47898805
1.19653094,2.21248817,-1.19653094,0.000222262068,0.0725065395,0.0314183608,0.0176454969,-0.0991486311,0.0204502866,1.69215202
-1.0112462,2.21255016,1.0112462,0.000273783546,0.137101382,0.0647347867,-0.155437201,-0.127895355,0.020316042,1.43025851
-0.117156252,2.21303439,0.117156252,0.000188103309,0.190017805,0.0977115408,-0.631011486,-0.0784538835,0.0202998873,0.165855467
-0.931131482,2.21321011,0.931131482,0.00134613691,0.148466244,0.0709895417,-0.169988364,-0.0860554874,0.0203225762,1.31792545
-0.240026116,2.21366739,0.240026116,0.00102533528,0.18388252,0.0907029882,-0.527007818,-0.132271037,0.0202934667,0.341386557
1.18867874,2.21368122,-1.18867874,0.000468796759,0.105489686,0.051330708,0.0114302281,-0.0775921196,0.0204494838,1.68105614
-1.19606519,2.21380758,1.19606507,0.000290935335,0.0774105042,0.033669211,0.0427520387,-0.0913743749,0.0203077178,1.69150162
1.1890415,2.21442485,-1.18904161,3.12301418e-05,0.106138885,0.0517561659,0.0126729086,-0.0743327513,0.0204489678,1.68156767
-1.19696641,2.21575069,1.19696641,1.16864776e-05,0.077625908,0.0338011384,0.0429528467,-0.0856655836,0.0203065947,1.69278121
-0.549952209,2.21576524,0.549952209,0.00327090663,0.16751948,0.0816446766,-0.00995580759,0.0965626165,0.0202704724,0.777917802
-0.119611099,2.21599364,0.119611099,0.000274370075,0.190358892,0.0976802334,-0.625957131,-0.0816664472,0.0202977452,0.169257998
0.211126164,2.21646595,-0.211126164,0.00246350584,0.187371522,0.0937964842,-0.624374747,-0.0838270932,0.0203086473,0.300185621
0.122481711,2.21650839,-0.122481719,0.000552144076,0.194441915,0.100273401,-0.708440781,-0.0365820453,0.0203057639,0.173378661
-0.558550477,2.21656513,0.558550537,0.00300404709,0.167345256,0.0815874636,-0.000909764261,0.101264291,0.0202714968,0.790100992
0.989251971,2.2167232,-0.989251971,0.00141446071,0.151431322,0.0728209689,-0.112538695,-0.0939789563,0.0204259213,1.39907575
-1.19722652,2.21692538,1.19722641,0.00013635114,0.0776862949,0.033865124,0.044216007,-0.0827362537,0.0203060172,1.69314981
-1.19871879,2.21717,1.19871879,0.000297422463,0.0756401569,0.0328652747,0.0460462794,-0.0789090768,0.0203061625,1.69524813
0.0994800329,2.21732736,-0.0994800329,0.000321964268,0.193666682,0.102793105,-0.727971196,-0.0164916459,0.0203028973,0.141502231
0.119735494,2.21754384,-0.119735494,0.000282407156,0.194367543,0.100626446,-0.710066199,-0.0339693874,0.0203048121,0.169437885
-1.01325035,2.21782565,1.01325035,0.000250525016,0.136914775,0.0646547899,-0.154473096,-0.126241475,0.0203121025,1.4330467
0.124473728,2.21790171,-0.124473728,0.000352416537,0.194397539,0.10019166,-0.705233753,-0.0384578444,0.0203048866,0.176241308
-0.16040647,2.21802783,0.16040647,0.000633137068,0.194124311,0.097583212,-0.590234399,-0.11554879,0.020289259,0.228067726
0.082102254,2.21816492,-0.082102254,0.000301663502,0.193796724,0.110330388,-0.739711583,0.0145759508,0.0202997662,0.116788343
0.0688841045,2.21886277,-0.0688841045,0.000129992171,0.263479054,0.179742932,-0.673226774,0.0510146394,0.0202973094,0.0979868844
-0.271086991,2.21891284,0.271086991,0.00146203174,0.179364547,0.0880547464,-0.481198013,-0.123498663,0.0202922858,0.384236872
-1.01907933,2.21891499,1.01907933,0.00109757879,0.137465179,0.0651324391,-0.14840737,-0.126076773,0.0203114096,1.44125283
1.19007194,2.21942544,-1.19007194,0.00025689014,0.104969412,0.0514332391,0.0179423038,-0.0657826662,0.0204453263,1.68301761
-1.05565739,2.21955872,1.05565739,0.000463998673,0.15386501,0.0772341639,-0.0402302817,-0.134184778,0.0203105863,1.49292505
0.123269469,2.21973157,-0.123269469,0.000331287127,0.194555089,0.100336544,-0.704740584,-0.0378703438,0.020303648,0.174574375
1.18304574,2.21979666,-1.18304574,0.000181119438,0.258935541,0.176941082,0.0112734083,-0.0214329772,0.0204455089,1.67309046
-1.19016266,2.21982288,1.19016266,0.00030863774,0.112015411,0.0550793968,0.027694039,-0.0625427216,0.0203021578,1.68315482
0.121179886,2.22036386,-0.121179886,0.00022730515,0.194497347,0.100525908,-0.706186354,-0.0360252485,0.0203030277,0.171604872
1.18345547,2.2204268,-1.18345559,1.40450666e-05,0.259351939,0.177674577,0.0139868548,-0.0179491974,0.0204450693,1.67366862
-0.13498044,2.22067475,0.13498044,0.000547868083,0.193289399,0.0981377438,-0.60559845,-0.101171836,0.0202918965,0.192958981
-1.1911329,2.22131371,1.1911329,1.44948754e-05,0.113045171,0.0557489581,0.0299471654,-0.0555146895,0.0203012433,1.68453193
-1.00377285,2.22152233,1.00377285,0.000622181164,0.138419256,0.06545569,-0.155348092,-0.120853156,0.0203094557,1.41960394
-0.643136382,2.22161961,0.643136382,0.0073347697,0.16652289,0.0811590925,0.0377966315,0.154102951,0.020273244,0.912957966
-1.22865808,2.2223196,1.22865808,0.000133709094,0.0427241288,0.027230151,0.10268835,-0.0187544376,0.0203071442,1.73770475
-1.19144678,2.22239852,1.19144678,0.000189924453,0.113305397,0.0560065657,0.0328636356,-0.0528201908,0.0203007571,1.68497694
-1.22218025,2.22240114,1.22218025,0.000294192141,0.0460399017,0.0207539015,0.099294275,-0.021235697,0.02030701,1.72854316
-1.2144053,2.22249889,1.2144053,0.000370391703,0.0550789684,0.0232778657,0.0790532604,-0.0313530155,0.0203066319,1.7175467
0.122332677,2.22324944,-0.122332677,0.000326541864,0.194693148,0.100525491,-0.702860296,-0.0377872586,0.0203010943,0.173191756
0.15966782,2.2232821,-0.159667835,0.000894669094,0.191574395,0.0971052945,-0.675931036,-0.0633329973,0.0203014128,0.228204072
-0.555363297,2.22416067,0.555363297,9.73321439e-05,0.167482033,0.0816792175,0.000314255245,0.102651142,0.0202665534,0.785788536
-1.1852417,2.22488117,1.18524158,0.000124649378,0.27671662,0.20013833,0.0376047529,-0.0149978381,0.0202982631,1.67619598
1.18468344,2.22517538,-1.18468332,0.000112159956,0.252386451,0.173518911,0.0209409911,-0.0127858818,0.0204415265,1.6753974
-1.18627107,2.22595286,1.18627107,6.050662e-06,0.276978761,0.20115383,0.0424793139,-0.0054916623,0.0202976093,1.67765689
0.536921561,2.22602105,-0.536921561,0.00374701037,0.165878624,0.0813006237,-0.0219444018,0.127966821,0.0203211475,0.759571731
1.22873461,2.22635078,-1.22873461,0.000109659857,0.0413863622,0.026359342,-0.0146296211,-0.0107522961,0.0204419848,1.73785293
-1.06560993,2.2263639,1.06560993,0.000636908459,0.169311315,0.0883208066,0.0136590004,-0.139999822,0.020305071,1.50700247
1.22291851,2.22644687,-1.22291851,0.000240065507,0.0449191108,0.0201723874,-0.0110133523,-0.0123748472,0.0204416234,1.72962689
1.21593893,2.22656202,-1.21593893,0.000342922605,0.0536710769,0.022568373,-0.0119599523,-0.0163620356,0.0204409361,1.71975529
-1.06545818,2.22661829,1.06545818,4.84023803e-06,0.169641018,0.0885268673,0.0134991044,-0.138997361,0.020304922,1.50678861
-1.06542242,2.22682953,1.06542253,0.000562982459,0.169644922,0.088515155,0.0128463823,-0.138725087,0.0203047842,1.50673687
-0.102145746,2.22689772,0.102145746,0.000369078538,0.186855778,0.0977202281,-0.627597094,-0.0570131317,0.0202932227,0.146195859
-1.18663299,2.22695136,1.18663299,8.20967616e-05,0.276479006,0.201150909,0.0470011607,-0.00361056486,0.0202971864,1.67816973
1.0854944,2.22709417,-1.0854944,0.000406793843,0.426998377,0.251767606,0.0954134315,-0.273074031,0.0204267092,1.53514445
-0.0841049552,2.22759938,0.0841049552,0.000394934585,0.185511023,0.103429615,-0.626514316,-0.0104759894,0.0202902034,0.120408222
-0.070775114,2.22779655,0.070775114,0.000167512015,0.23559092,0.159968063,-0.567554533,0.0452057607,0.0202843286,0.101324722
-0.875846028,2.22781992,0.875845909,0.00256601861,0.154196739,0.0741765946,-0.133672073,-0.01238098,0.0203130487,1.23910046
-0.560461819,2.22828436,0.560461819,0.00316584506,0.167383566,0.0816420764,0.00290712924,0.10759405,0.020264484,0.792833924
-0.178940997,2.2286284,0.178940997,0.00147135777,0.192684978,0.0963338166,-0.56591785,-0.12707673,0.0202828292,0.254379034
1.08474684,2.22866559,-1.08474696,0.000395260577,0.424159288,0.249737561,0.0912915543,-0.262875378,0.0204257537,1.53408682
-0.792813063,2.22938538,0.792813063,0.00327125983,0.160439894,0.0778346583,-0.0596402325,0.0780121386,0.0203037634,1.12122536
-0.250416696,2.22941113,0.250416696,0.000695463677,0.181975856,0.0897150785,-0.507510066,-0.128176749,0.0202837251,0.355499655
0.934249997,2.22942114,-0.934249997,0.00299539464,0.157051012,0.075781703,-0.0622604266,-0.018548999,0.0204066243,1.3220073
-0.546511889,2.2318418,0.546511889,0.00312043121,0.167470485,0.081692256,-0.0114882533,0.0958459228,0.0202624947,0.773048937
0.0685714856,2.2318759,-0.0685714856,0.000191084546,0.258920133,0.176187485,-0.661869526,0.0516520515,0.0202883556,0.0981303081
0.0817635059,2.23200345,-0.0817635059,0.000443692785,0.192900792,0.109679796,-0.726467073,0.012204268,0.0202903077,0.117043264
0.0991627946,2.23209953,-0.0991628021,0.000483146752,0.19407624,0.103148162,-0.714537859,-0.0204828754,0.0202927459,0.141986251
-0.972494423,2.23234582,0.972494483,0.00140300661,0.143681347,0.0683202073,-0.162914157,-0.10472545,0.0203032829,1.37556458
-0.302125752,2.23289156,0.302125752,0.00226475368,0.174335033,0.0852269679,-0.427229226,-0.11868915,0.0202815402,0.429949731
-1.04387498,2.23315644,1.04387498,0.00052218925,0.136751086,0.0652886182,-0.109350801,-0.122008741,0.0203010961,1.47626221
0.881522536,2.23445487,-0.881522536,0.00254527573,0.158409834,0.0764488578,-0.031362325,0.0607651919,0.020392146,1.24932694
-1.22867322,2.23528194,1.22867322,0.000107278232,0.0416435525,0.0267594922,0.0897733569,-0.0131982137,0.0203004926,1.73772013
-1.22287416,2.23534703,1.22287416,0.000234136125,0.0451844297,0.0204297807,0.091108501,-0.0109060481,0.0203004219,1.72951829
-1.21603131,2.23579311,1.21603131,0.000448706618,0.0543386005,0.023060238,0.0780904889,-0.0105820289,0.0202999841,1.71983743
-0.158430427,2.23605752,0.158430427,0.000597370381,0.192784682,0.0970816687,-0.574444294,-0.114282459,0.0202777404,0.22561416
1.21243441,2.23636961,-1.21243453,0.000373512856,0.0617471933,0.0265636966,-0.00777741009,-0.00743497862,0.0204336997,1.71489751
-0.465746045,2.23637629,0.465746045,0.00447873771,0.167417049,0.08148247,-0.122085676,0.00645923242,0.0202664416,0.659461558
-0.555857778,2.23674726,0.555857718,0.00360894646,0.167334452,0.0816569924,-4.61633317e-06,0.108909845,0.020259209,0.786249459
0.150258183,2.23749352,-0.150258183,0.000906612491,0.192802787,0.0982429832,-0.672142029,-0.0587311313,0.0202917792,0.215174615
-1.0810076,2.23759294,1.0810076,0.000283815287,0.471916974,0.295880139,0.145847529,-0.188227862,0.020296311,1.52877891
-1.0808059,2.23789024,1.08080602,3.804466e-06,0.472281724,0.296157688,0.145969912,-0.185701907,0.0202961341,1.52849531
-1.08076215,2.23814607,1.08076215,0.000247522257,0.471046239,0.295211464,0.144362509,-0.184891358,0.0202959739,1.5284313
